MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1617,36499.286776000001,5345.8342400000001,5255.29,0.78378999999999999,3.2227000000000001,Cl-OEt,3,6,7,nbo,3.338378337,2.4743029999999999
mof_unit_pretest_1618,8220.2391279999993,1187.9867200000001,5795.46,0.76754999999999995,3.1983999999999999,H,2,27,28,pcu,3.2443559519999998,2.7747090000000001
mof_unit_pretest_1619,26070.730808,3092.0495999999998,6290.4099999999999,0.82574999999999998,4.1928000000000001,NHMe-HCO,3,20,25,nbo,3.0943900040000001,2.1618409999999999
mof_unit_pretest_1620,24625.329729000001,6188.3457600000002,3398.6700000000001,0.73897000000000002,1.7708999999999999,Cl-Br,2,28,28,pcu,4.0813429169999997,3.7922280000000002
mof_unit_pretest_1621,2524.0639470000001,777.36563999999998,3945.7399999999998,0.49985000000000002,0.97740000000000005,NHMe,3,6,24,pcu,5.1454312350000002,3.4511280000000002
mof_unit_pretest_1622,18391.522100999999,3554.1771200000003,4450.1099999999997,0.74224999999999997,2.3130000000000002,OH-HCO,3,20,22,nbo,3.0733536620000002,2.5419040000000002
mof_unit_pretest_1623,4430.3856299999998,1112.1653799999999,4638.8199999999997,0.64139999999999997,1.5387,HCO-H,1,13,26,pcu,4.0902483570000001,3.149076
mof_unit_pretest_1624,20343.916399999998,4736.7601599999998,4621.6999999999998,0.66239999999999999,1.7133,OH-NH2,1,7,24,pcu,6.5181906529999996,3.9733239999999999
mof_unit_pretest_1625,20004.023306999999,7233.5346300000001,3719.4699999999998,0.52517000000000003,0.87460000000000004,NH2-F,1,14,29,pcu,6.5922436800000002,3.5820690000000002
mof_unit_pretest_1626,7465.9620299999997,3289.9879599999999,2504.4699999999998,0.55674999999999997,0.76090000000000002,OH-Br,3,14,23,nbo,5.002793381,4.2598240000000001
mof_unit_pretest_1627,2776.554153,667.43992000000003,5572.46,0.63917999999999997,1.6012999999999999,OH,2,6,19,pcu,4.1581596760000004,2.7400530000000001
mof_unit_pretest_1628,3689.8497299999999,1101.3089600000001,3944.7399999999998,0.57904999999999995,1.1682999999999999,COOH-NO2,3,8,21,pcu,4.249520757,3.4577279999999999
mof_unit_pretest_1629,19904.674223000002,3266.6215999999999,5672.7700000000004,0.75575999999999999,2.7732999999999999,,3,2,11,nbo,3.1315493449999998,2.9836320000000001
mof_unit_pretest_1630,3954.493453,1024.9675999999999,4569.9700000000003,0.63728000000000007,1.4806999999999999,Me-Cl,1,8,10,pcu,4.2892542840000001,3.2766040000000003
mof_unit_pretest_1631,20223.502960000002,3244.6136000000001,5719.8800000000001,0.75760000000000005,2.8437000000000001,H,2,2,11,nbo,3.3802076890000001,2.7434229999999999
mof_unit_pretest_1632,10880.247445000001,4568.44848,2931.04,0.50061999999999995,0.71799999999999997,SO3H,1,5,27,pcu,5.7649694879999993,3.6988509999999999
mof_unit_pretest_1633,4462.9442669999999,1629.8280999999999,3623.6100000000001,0.53686,0.88529999999999998,SO3H-OMe,1,11,15,pcu,6.0752263930000003,3.6758160000000002
mof_unit_pretest_1634,10288.296923,3376.7469390000001,3594.54,0.53983999999999999,0.99050000000000005,Et-F,2,4,4,nbo,5.3152607459999999,3.5851630000000001
mof_unit_pretest_1635,2081.6668140000002,1751.757916,0,0.022069999999999999,0.015800000000000002,Et-OPr,10,42,51,etb,2.8142553810000002,7.9566539999999986
mof_unit_pretest_1636,8529.4482430000007,3536.4380130000004,2839.8499999999999,0.42523,0.61760000000000004,F,1,22,22,pcu,5.4327798649999997,3.687233
mof_unit_pretest_1637,3131.9230320000001,803.71044600000005,4497.4200000000001,0.59381000000000006,1.3935,F,2,7,22,pcu,4.0764854220000002,3.1004710000000002
mof_unit_pretest_1638,24647.882130999998,3484.47696,6685.9399999999996,0.77758000000000005,3.3123999999999998,OMe,2,6,19,nbo,3.159566689,2.4348650000000003
mof_unit_pretest_1639,2014.346949,587.08091999999999,4478.6700000000001,0.58152000000000004,1.2016,NH2,3,20,24,pcu,3.8031507410000001,2.934358
mof_unit_pretest_1640,6279.8695509999998,2632.22496,2742.1999999999998,0.57374999999999998,0.82430000000000003,Br-COOH,3,8,28,pcu,5.2871525369999999,4.3267370000000005
mof_unit_pretest_1641,2911.820991,871.25192600000003,4410.2399999999998,0.56881999999999999,1.1448,OH-F,3,8,11,pcu,6.3049035010000001,3.3496600000000001
mof_unit_pretest_1642,4515.1932459999998,3290.8875520000001,632.87,0.13907,0.1149,NH2,10,45,45,etb,20.396762800000001,4.8802669999999999
mof_unit_pretest_1643,2029.034443,985.12616000000003,2457.0700000000002,0.43445,0.53890000000000005,OPr-Br,2,20,24,pcu,5.2755791790000002,4.1569349999999998
mof_unit_pretest_1644,5159.2464989999999,1562.2185999999999,3830.7800000000002,0.57496000000000003,1.1435,NH2,2,4,11,nbo,4.8889927740000001,3.6949299999999998
mof_unit_pretest_1645,13361.848634,4680.3806399999994,3205.0999999999999,0.51114999999999999,0.87880000000000003,CN,1,1,7,pcu,4.2601140989999999,3.7100179999999998
mof_unit_pretest_1646,10146.240935,3770.3604799999998,3088.52,0.53061000000000003,0.8599,OH-H,3,4,4,nbo,5.4267167000000001,3.9900389999999999
mof_unit_pretest_1647,22244.480141,5203.5756799999999,5224.0699999999997,0.64641000000000004,1.6640999999999999,Et-COOH,3,11,28,nbo,4.9217030380000004,3.617022
mof_unit_pretest_1648,11136.919298999999,2801.9761600000002,4471.2299999999996,0.64529999999999998,1.5446,OEt,3,11,19,nbo,2.9085889370000002,3.2182010000000001
mof_unit_pretest_1649,26082.864804000001,3114.0852,6252.4099999999999,0.82250000000000001,4.1486999999999998,OMe,3,20,23,nbo,3.0965841690000002,2.4558450000000001
mof_unit_pretest_1650,3768.2220390000002,787.25305300000002,6235.96,0.66903000000000001,1.9285000000000001,H-F,3,6,23,pcu,3.8631536120000001,2.9031189999999998
mof_unit_pretest_1651,4093.6794150000001,1617.7061799999999,3475.3899999999999,0.43418999999999991,0.66169999999999995,Br,4,20,25,acs,7.0679670470000007,3.767795
mof_unit_pretest_1652,2991.6038979999998,667.20864000000006,5918.4799999999996,0.63958000000000004,1.7270000000000001,NH2,3,21,26,pcu,3.9794452690000002,2.8398479999999999
mof_unit_pretest_1653,2515.5876600000001,741.69224000000008,4015.23,0.50483999999999996,1.0311999999999999,Pr,2,6,24,pcu,5.2075831050000003,3.5945490000000002
mof_unit_pretest_1654,20560.485245,5827.8259200000002,3995.3000000000002,0.61851,1.3141,Cl-OH,1,7,9,pcu,4.9747332599999998,4.5743300000000007
mof_unit_pretest_1655,3992.578724,1171.14976,4151.3400000000001,0.59836999999999996,1.2284999999999999,NO2-OH,1,13,18,pcu,5.3684676439999999,3.3354699999999995
mof_unit_pretest_1656,1956.875432,697.21152000000006,4073.7199999999998,0.51586999999999994,0.872,Cl,2,19,23,pcu,4.841466853,3.2964709999999999
mof_unit_pretest_1657,15025.040088,3334.3991999999998,4658.6700000000001,0.68672,1.8634999999999999,NO2,3,4,6,nbo,3.3652729960000003,3.4645550000000003
mof_unit_pretest_1658,13767.556871000001,4258.7123200000005,3344.0100000000002,0.60111000000000003,1.1702999999999999,NO2,3,15,20,nbo,5.6606007839999997,4.133597
mof_unit_pretest_1659,5086.7825520000006,1883.4440460000001,3169.5100000000002,0.52371999999999996,0.8518,F-SO3H,3,4,15,nbo,6.7452842010000005,3.8053149999999998
mof_unit_pretest_1660,7231.3851889999996,1508.2063330000001,4900.4700000000003,0.70551000000000008,2.0371000000000001,F-NO2,1,26,26,pcu,3.8077632010000002,3.2803160000000005
mof_unit_pretest_1661,5206.1048060000003,2428.1870260000001,2652.2399999999998,0.54610000000000003,0.70509999999999995,Br-F,3,18,28,pcu,5.1744951400000003,3.7683970000000002
mof_unit_pretest_1662,18060.946044,3781.50648,4727.0100000000002,0.67666000000000004,1.9462999999999999,Pr,2,22,27,nbo,3.7961638610000001,2.7589299999999999
mof_unit_pretest_1663,18708.204901000001,3164.6550400000001,5016.8999999999996,0.74897000000000002,2.6663999999999999,Me,2,20,22,nbo,3.2853326749999998,2.3365309999999999
mof_unit_pretest_1664,13671.074972,2783.4297569999999,4319.0900000000001,0.70638000000000001,2.0893000000000002,Me-F,3,27,27,pcu,3.5554854860000003,3.0366300000000002
mof_unit_pretest_1665,4521.4662930000004,2208.8327599999998,2185.6100000000001,0.47755999999999998,0.5887,Me-Br,2,23,27,pcu,6.3222981579999997,4.0824559999999996
mof_unit_pretest_1666,14547.698490999999,2060.275885,5159.29,0.79481000000000002,3.3797000000000001,OH-F,2,28,29,pcu,3.8672088950000001,2.762956
mof_unit_pretest_1667,1496.133716,555.89344000000006,3709.0700000000002,0.52186999999999995,0.8458,Cl,3,12,20,pcu,3.9909160460000002,3.073369
mof_unit_pretest_1668,3402.1967100000002,843.20995999999991,4600.8599999999997,0.62339999999999995,1.5147999999999999,HCO-CN,3,6,20,pcu,3.969313723,3.0002300000000002
mof_unit_pretest_1669,3513.6080409999995,1649.6307200000001,3120.8099999999999,0.43738999999999989,0.56100000000000005,NO2-NH2,1,10,13,pcu,5.6243579629999996,3.6613250000000002
mof_unit_pretest_1670,26419.895267,4349.1288000000004,5832.3599999999997,0.75187999999999999,2.7505999999999999,NH2,2,19,28,nbo,3.1596821620000002,3.0379110000000003
mof_unit_pretest_1671,19938.422246999999,3766.99008,5360.1700000000001,0.71593999999999991,2.282,NH2-CN,3,2,11,nbo,4.0593704910000001,3.0678490000000003
mof_unit_pretest_1672,14551.709989000001,3972.1618779999999,4043.3699999999999,0.64903,1.4319,NO2-F,2,11,17,nbo,4.3849715859999998,3.612079
mof_unit_pretest_1673,18127.458236999999,4515.3916799999997,4314.4700000000003,0.64236000000000004,1.5529999999999999,OH-OMe,3,14,27,nbo,6.1746576590000002,3.5116960000000002
mof_unit_pretest_1674,8736.4154319999998,3131.5316800000001,3596.5799999999999,0.55315999999999999,0.92930000000000001,H,1,1,4,pcu,4.536716652,3.5875010000000001
mof_unit_pretest_1675,29203.209763999999,5303.1302400000004,4902.4700000000003,0.74060999999999999,2.4561000000000002,NO2-H,3,2,23,nbo,4.7548319110000001,3.3889370000000003
mof_unit_pretest_1676,6929.5477440000004,1455.7722510000001,4633.9700000000003,0.68218000000000001,1.9555,F-Me,3,3,27,pcu,4.8610506410000003,2.9841380000000002
mof_unit_pretest_1677,22067.531171999999,5368.7888000000003,4940.4499999999998,0.63831000000000004,1.5800000000000001,CN,1,7,19,pcu,4.1159052330000003,2.6988880000000002
mof_unit_pretest_1678,9033.4318110000004,2709.6690400000002,3761.79,0.60253000000000001,1.2097,Cl-NH2,3,8,8,pcu,5.5366114670000002,3.7841149999999999
mof_unit_pretest_1679,7431.7132980000006,2850.82152,2706.29,0.41576999999999997,0.65269999999999995,OMe-OEt,3,22,23,nbo,9.9983176070000006,4.3641529999999999
mof_unit_pretest_1680,5246.9510469999996,1848.39732,3376.79,0.49814999999999998,0.85160000000000002,Et-COOH,2,11,24,nbo,4.8193942979999997,3.6314860000000002
mof_unit_pretest_1681,15327.433427000002,11396.610720000001,1263.9300000000001,0.39813999999999999,0.32250000000000001,HCO-I,1,9,17,pcu,7.6340246589999996,4.4925410000000001
mof_unit_pretest_1682,6941.2534310000001,1645.7416000000001,4754.0299999999997,0.64524999999999999,1.6389,NHMe-NO2,3,7,28,pcu,5.1533838579999998,3.2850350000000001
mof_unit_pretest_1683,1724.527339,1711.3148759999999,0,0.024590000000000001,0.0149,OMe-NO2,10,45,46,etb,21.192392730000002,7.4021339999999993
mof_unit_pretest_1684,4199.7818450000004,923.60563999999999,5184.4899999999998,0.66131000000000006,1.8109,OH,2,6,7,pcu,3.7848076430000002,2.8501840000000001
mof_unit_pretest_1685,4405.8113620000004,1399.7395200000001,3695.2199999999998,0.61619000000000002,1.1679999999999999,Br-HCO,1,13,26,pcu,4.7059943879999997,3.6227939999999998
mof_unit_pretest_1686,4442.7702850000005,1621.84275,3639.7600000000002,0.52616000000000007,0.86799999999999999,F-NHMe,1,11,22,pcu,4.4787714760000004,3.3477260000000002
mof_unit_pretest_1687,18466.268088000001,4084.0460800000001,4723.2700000000004,0.63619999999999999,1.7323,Et-Me,3,11,27,nbo,3.5076975419999998,3.315896
mof_unit_pretest_1688,6527.9272369999999,3234.4231199999999,2377.4699999999998,0.54851000000000005,0.66669999999999996,HCO-I,3,23,29,pcu,6.1571706810000002,4.0616010000000005
mof_unit_pretest_1689,4541.598661,1173.59484,4202.1400000000003,0.58981000000000006,1.3745000000000001,CN-HCO,3,23,27,pcu,4.6110261439999993,3.7408860000000002
mof_unit_pretest_1690,3758.9986650000001,1193.3273380000001,3857.9099999999999,0.5827,1.1053999999999999,H-F,3,3,4,pcu,4.5070732219999998,3.39811
mof_unit_pretest_1691,2050.2320170000003,735.64152000000001,3535.0900000000001,0.4688199999999999,0.78690000000000004,OH-Et,2,20,22,pcu,4.2094302470000002,3.4225510000000003
mof_unit_pretest_1692,2250.0307240000002,837.89036599999997,3881.2600000000002,0.52439999999999998,0.84799999999999998,NH2-F,1,10,26,pcu,5.0880403539999994,3.275109
mof_unit_pretest_1693,5164.6981210000004,2046.6013,3034.5500000000002,0.54278000000000004,0.82489999999999997,Br-NO2,2,4,11,nbo,5.1219705879999999,3.6820020000000002
mof_unit_pretest_1694,11015.876479,3122.1425599999998,4578.9499999999998,0.60604999999999998,1.2877000000000001,OMe,3,1,19,nbo,4.3478010359999999,3.57525
mof_unit_pretest_1695,18358.110355000001,4628.767664,4204.96,0.66816000000000009,1.5958000000000001,F-OH,2,14,27,nbo,3.7958528870000001,3.4076970000000002
mof_unit_pretest_1696,19901.193900999999,4217.3148799999999,4713.8299999999999,0.68398999999999999,1.9438,NH2-OH,2,2,22,nbo,3.9938992500000001,2.9509789999999998
mof_unit_pretest_1697,2517.1534150000002,837.52300000000002,3748.52,0.51851999999999998,0.9385,NO2,2,6,24,pcu,3.5504644989999998,3.6394709999999999
mof_unit_pretest_1698,5032.5736189999998,1644.0852,3535.75,0.57684999999999997,1.0633999999999999,CN-NO2,3,1,22,nbo,3.8226604380000002,3.2944230000000001
mof_unit_pretest_1699,1830.239167,1012.040826,2226.98,0.3700199999999999,0.40300000000000002,F,9,1,19,sra,5.4569496479999993,3.7335470000000002
mof_unit_pretest_1700,2241.938396,829.95929999999998,3958.0900000000001,0.49283999999999989,0.80169999999999997,Me-OH,1,10,26,pcu,4.9284461139999998,3.5912639999999998
mof_unit_pretest_1701,2277.9191999999998,2219.0909660000002,418.08999999999997,0.11323999999999999,0.070000000000000007,OH-F,10,44,50,etb,8.5993807059999998,5.3123570000000004
mof_unit_pretest_1702,7614.0217510000002,2422.6405600000003,4056.8099999999999,0.53043000000000007,1.0039,COOH,3,6,6,pcu,5.7543059750000003,3.5690179999999998
mof_unit_pretest_1703,5102.8380299999999,1378.89644,4418.4200000000001,0.64178000000000002,1.4302999999999999,H-OH,3,11,24,nbo,4.1058461839999998,3.1656279999999999
mof_unit_pretest_1704,2568.2314040000001,1158.59852,2910.1100000000001,0.51529999999999998,0.68789999999999996,H-Br,3,6,14,pcu,5.8366243129999997,3.5838400000000004
mof_unit_pretest_1705,2984.9347200000002,1532.3102240000001,2456.9400000000001,0.35993000000000003,0.42220000000000002,F,9,13,25,sra,8.5938608619999997,4.3195069999999998
mof_unit_pretest_1706,6274.8535819999997,1738.5243800000001,4168.4700000000003,0.61024999999999996,1.3264,Cl-OMe,1,8,18,pcu,6.6355540189999997,3.8611409999999999
mof_unit_pretest_1707,17127.768480999999,7670.12608,2646.98,0.51633000000000007,0.69430000000000003,HCO-Br,1,22,28,pcu,6.3122927270000009,3.7716620000000001
mof_unit_pretest_1708,15063.051372,3620.53568,4717.8800000000001,0.65485000000000004,1.6407,OMe-COOH,2,1,25,nbo,4.0262398350000002,3.0710250000000001
mof_unit_pretest_1709,3032.5088540000002,907.29719999999998,4783.8999999999996,0.56515000000000004,1.1375,NH2-COOH,3,20,23,pcu,3.964416715,3.0598519999999998
mof_unit_pretest_1710,3598.5031749999998,1444.40464,2561.1900000000001,0.375,0.56259999999999999,OMe-NHMe,2,2,8,pcu,6.8681991949999999,4.0919650000000001
mof_unit_pretest_1711,32675.101223000001,7645.6955360000002,4495.0200000000004,0.63995000000000002,1.647,F-OPr,3,3,9,nbo,6.9420971810000003,3.9608289999999999
mof_unit_pretest_1712,4002.2527610000002,1764.89222,2577.7199999999998,0.54651000000000005,0.74629999999999996,I-HCO,3,8,18,pcu,6.1225312040000004,3.8194270000000001
mof_unit_pretest_1713,5137.9974039999997,1288.94768,4618.5500000000002,0.65410000000000001,1.5702,Me,3,11,11,nbo,3.7086849970000002,3.1755100000000001
mof_unit_pretest_1714,7194.1183700000001,2889.8391999999999,3277.8699999999999,0.50113999999999992,0.75129999999999997,CN-HCO,3,5,22,nbo,5.0070579980000005,3.6869109999999998
mof_unit_pretest_1715,27175.180692999998,5921.8368,4032.9000000000001,0.72628000000000004,2.0070999999999999,COOH-Br,3,7,15,nbo,4.4703186219999997,3.4643830000000002
mof_unit_pretest_1716,5140.3722880000005,1390.0100399999999,4453.9700000000003,0.63275999999999999,1.4092,CN-OPr,3,11,14,nbo,3.767401156,3.0702020000000001
mof_unit_pretest_1717,5282.4376619999994,1668.38382,3909.3000000000002,0.53666999999999998,1.0233000000000001,NHMe-OMe,2,11,15,nbo,6.510950995,3.4268390000000002
mof_unit_pretest_1718,2277.0330300000001,1831.0750579999999,731.05999999999995,0.17802999999999999,0.1333,F-Cl,10,49,52,etb,10.930099159999999,4.9422389999999998
mof_unit_pretest_1719,2866.2195139999999,877.60865899999999,4095.6300000000001,0.56757000000000002,1.1163000000000001,F-H,2,8,24,pcu,3.4523483180000003,3.6838929999999999
mof_unit_pretest_1720,10364.922227999999,5799.0996799999994,2291.77,0.46876999999999991,0.50460000000000005,Cl-Br,12,21,23,bcu,7.936365919,4.3511350000000002
mof_unit_pretest_1721,6801.0635200000006,1723.94928,3814.25,0.64317999999999997,1.5281,Et-I,2,3,27,pcu,4.625921365,4.2788810000000002
mof_unit_pretest_1722,12066.768711999999,3196.2201600000003,5412.0200000000004,0.61499999999999999,1.3982000000000001,OMe,2,5,7,nbo,3.7549083059999999,3.1191909999999998
mof_unit_pretest_1723,39214.247658,8549.2422999999999,4097.9799999999996,0.69650000000000001,1.9238999999999999,COOH-NO2,2,33,58,tbo,4.036590672,3.1095869999999999
mof_unit_pretest_1724,4892.6531020000002,1144.48604,5065.4200000000001,0.64571999999999996,1.6624000000000001,Cl-CN,2,3,21,pcu,3.4623511660000004,3.1535139999999999
mof_unit_pretest_1725,5158.8286260000004,1820.81474,3281.6700000000001,0.56888000000000005,0.97060000000000002,Br-OH,2,4,11,nbo,4.262749157,3.6937319999999998
mof_unit_pretest_1726,5240.1280580000002,1780.4940600000002,3666.1300000000001,0.49171999999999999,0.87150000000000005,OPr-OH,2,11,22,nbo,5.2508766419999997,3.626922
mof_unit_pretest_1727,12165.590383000001,4583.1798399999998,3698.1599999999999,0.52507000000000004,0.83930000000000005,OH-Cl,1,4,25,pcu,7.2764177929999994,4.0079580000000004
mof_unit_pretest_1728,26625.153486000003,3075.9501600000003,6143.7200000000003,0.83089000000000002,4.3311999999999999,HCO-H,2,20,23,nbo,2.419873543,1.810924
mof_unit_pretest_1729,32253.445460000003,5479.3081700000002,4883.5500000000002,0.76127,2.6985999999999999,F-NO2,3,3,24,nbo,3.547324143,2.9959760000000002
mof_unit_pretest_1730,6476.3571920000004,2539.1750200000001,2932.8600000000001,0.59473999999999994,0.91349999999999998,NH2-I,2,23,29,pcu,5.1116200689999998,3.6943100000000002
mof_unit_pretest_1731,3762.0326399999999,1050.0261599999999,4987.9700000000003,0.61093999999999993,1.3182,Cl,2,6,25,pcu,4.1113087630000003,3.0849769999999999
mof_unit_pretest_1732,22483.471114,5045.1785600000003,4085.1599999999999,0.68643999999999994,1.8422000000000001,OMe-NO2,2,6,22,nbo,3.7214268669999999,3.2416459999999998
mof_unit_pretest_1733,14935.524066999998,4851.5995200000007,3603.4299999999998,0.58923000000000003,1.0924,SO3H-CN,3,1,25,nbo,5.7605756560000003,3.7393649999999998
mof_unit_pretest_1734,1979.8119939999999,1750.3491559999998,263.80000000000001,0.07127,0.048500000000000001,OH-CN,10,45,49,etb,25.336267039999999,5.7835130000000001
mof_unit_pretest_1735,25698.999467000001,6313.3505599999999,4457.5,0.64973000000000003,1.5927,OH-OMe,1,2,3,pcu,4.6725517019999998,3.511228
mof_unit_pretest_1736,4923.9025609999999,1055.5001999999999,4952,0.65949999999999998,1.8528,HCO-CN,3,7,8,pcu,3.9613797989999999,3.4675310000000001
