,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],CO2_working_capacity [mL/g]
1657,mof_unit_pretest_1658,13767.556871,4258.7123200000015,3344.01,0.60111,1.1703,NO2,3,15,20,nbo,5.660600784,4.133597,120.69174
1658,mof_unit_pretest_1659,5086.7825520000015,1883.444046,3169.51,0.52372,0.8518,F-SO3H,3,4,15,nbo,6.7452842010000005,3.8053150000000002,48.823593
1659,mof_unit_pretest_1660,7231.385189,1508.206333,4900.47,0.7055100000000001,2.0371,F-NO2,1,26,26,pcu,3.807763201,3.2803160000000005,41.682266
1660,mof_unit_pretest_1661,5206.104806,2428.187026,2652.24,0.5461,0.7051,Br-F,3,18,28,pcu,5.17449514,3.768397,58.199615
1661,mof_unit_pretest_1662,18060.946044,3781.5064799999996,4727.01,0.67666,1.9463,Pr,2,22,27,nbo,3.796163861,2.75893,99.7121
1662,mof_unit_pretest_1663,18708.204900999997,3164.6550399999996,5016.9,0.74897,2.6664,Me,2,20,22,nbo,3.285332675,2.336531,181.59917
1663,mof_unit_pretest_1664,13671.074972,2783.429757,4319.09,0.70638,2.0893,Me-F,3,27,27,pcu,3.5554854860000003,3.0366299999999997,70.98748
1664,mof_unit_pretest_1665,4521.466293,2208.8327600000002,2185.61,0.47756000000000004,0.5887,Me-Br,2,23,27,pcu,6.322298158,4.082456,58.141914
1665,mof_unit_pretest_1666,14547.698491,2060.275885,5159.29,0.79481,3.3797,OH-F,2,28,29,pcu,3.867208895,2.762956,168.00813
1666,mof_unit_pretest_1667,1496.133716,555.89344,3709.07,0.52187,0.8458,Cl,3,12,20,pcu,3.990916046,3.073369,24.395319
1667,mof_unit_pretest_1668,3402.19671,843.2099599999998,4600.86,0.6234,1.5148,HCO-CN,3,6,20,pcu,3.969313723,3.0002299999999997,20.319002
1668,mof_unit_pretest_1669,3513.6080409999995,1649.6307199999999,3120.81,0.4373899999999999,0.561,NO2-NH2,1,10,13,pcu,5.624357963,3.661325,46.369843
1669,mof_unit_pretest_1670,26419.895267,4349.1288,5832.36,0.75188,2.7506,NH2,2,19,28,nbo,3.1596821619999997,3.0379110000000003,319.8408
1670,mof_unit_pretest_1671,19938.422247,3766.9900799999996,5360.17,0.7159399999999999,2.282,NH2-CN,3,2,11,nbo,4.059370491,3.0678490000000003,141.66095
1671,mof_unit_pretest_1672,14551.709988999999,3972.1618780000003,4043.37,0.64903,1.4319,NO2-F,2,11,17,nbo,4.384971586,3.612079,88.63276
1672,mof_unit_pretest_1673,18127.458237,4515.39168,4314.47,0.64236,1.5530000000000002,OH-OMe,3,14,27,nbo,6.174657659,3.5116959999999997,122.38048
1673,mof_unit_pretest_1674,8736.415432,3131.53168,3596.58,0.55316,0.9293,H,1,1,4,pcu,4.536716652,3.587501,54.774868
1674,mof_unit_pretest_1675,29203.209764,5303.1302399999995,4902.47,0.74061,2.4561,NO2-H,3,2,23,nbo,4.754831911,3.3889370000000003,339.6562
1675,mof_unit_pretest_1676,6929.5477439999995,1455.7722509999999,4633.97,0.68218,1.9555,F-Me,3,3,27,pcu,4.861050641,2.984138,36.357323
1676,mof_unit_pretest_1677,22067.531172,5368.7888,4940.45,0.63831,1.58,CN,1,7,19,pcu,4.115905233,2.698888,139.78647
1677,mof_unit_pretest_1678,9033.431811,2709.6690399999998,3761.79,0.60253,1.2097,Cl-NH2,3,8,8,pcu,5.536611467,3.7841150000000003,48.097458
1678,mof_unit_pretest_1679,7431.7132980000015,2850.82152,2706.29,0.41577,0.6527,OMe-OEt,3,22,23,nbo,9.998317607,4.364153,79.56819
1679,mof_unit_pretest_1680,5246.951047,1848.39732,3376.79,0.49815,0.8516,Et-COOH,2,11,24,nbo,4.819394298,3.631486,45.492035
1680,mof_unit_pretest_1681,15327.433427000002,11396.61072,1263.93,0.39814,0.3225,HCO-I,1,9,17,pcu,7.634024659,4.492541,160.01285
1681,mof_unit_pretest_1682,6941.253431,1645.7416,4754.03,0.64525,1.6389,NHMe-NO2,3,7,28,pcu,5.153383858,3.2850349999999997,40.28924
1682,mof_unit_pretest_1683,1724.527339,1711.3148760000001,0.0,0.02459,0.0149,OMe-NO2,10,45,46,etb,21.19239273,7.402133999999998,104.19504
1683,mof_unit_pretest_1684,4199.781845,923.60564,5184.49,0.6613100000000001,1.8109,OH,2,6,7,pcu,3.784807643,2.850184,23.105007
1684,mof_unit_pretest_1685,4405.8113619999995,1399.7395199999999,3695.22,0.61619,1.168,Br-HCO,1,13,26,pcu,4.705994388,3.6227940000000003,35.921432
1685,mof_unit_pretest_1686,4442.770285000001,1621.84275,3639.76,0.5261600000000001,0.868,F-NHMe,1,11,22,pcu,4.478771476,3.347726,39.444138
1686,mof_unit_pretest_1687,18466.268088,4084.0460799999996,4723.27,0.6362,1.7323,Et-Me,3,11,27,nbo,3.507697542,3.315896,113.637436
1687,mof_unit_pretest_1688,6527.927237,3234.42312,2377.47,0.54851,0.6667,HCO-I,3,23,29,pcu,6.157170681,4.0616010000000005,58.082077
1688,mof_unit_pretest_1689,4541.598661,1173.59484,4202.14,0.5898100000000001,1.3745,CN-HCO,3,23,27,pcu,4.611026143999999,3.740886,37.144753
1689,mof_unit_pretest_1690,3758.998665,1193.327338,3857.91,0.5827,1.1054,H-F,3,3,4,pcu,4.507073222,3.39811,30.615181
1690,mof_unit_pretest_1691,2050.2320170000007,735.64152,3535.09,0.4688199999999999,0.7869,OH-Et,2,20,22,pcu,4.209430247,3.4225510000000003,25.417692
1691,mof_unit_pretest_1692,2250.0307239999997,837.890366,3881.26,0.5244,0.848,NH2-F,1,10,26,pcu,5.088040353999999,3.275109,24.822302
1692,mof_unit_pretest_1693,5164.698121,2046.6013,3034.55,0.54278,0.8249,Br-NO2,2,4,11,nbo,5.121970588,3.6820019999999998,51.674644
1693,mof_unit_pretest_1694,11015.876479,3122.1425600000002,4578.95,0.60605,1.2877,OMe,3,1,19,nbo,4.347801036,3.57525,53.976353
1694,mof_unit_pretest_1695,18358.110355,4628.767664,4204.96,0.6681600000000001,1.5958,F-OH,2,14,27,nbo,3.7958528869999997,3.407697,125.99631
1695,mof_unit_pretest_1696,19901.193901,4217.31488,4713.83,0.68399,1.9438,NH2-OH,2,2,22,nbo,3.99389925,2.9509790000000002,122.41449
1696,mof_unit_pretest_1697,2517.1534149999998,837.523,3748.52,0.51852,0.9385,NO2,2,6,24,pcu,3.550464499,3.639471,27.308046
1697,mof_unit_pretest_1698,5032.573619,1644.0852,3535.75,0.57685,1.0634,CN-NO2,3,1,22,nbo,3.822660438,3.294423,34.28204
1698,mof_unit_pretest_1699,1830.2391670000002,1012.0408259999999,2226.98,0.3700199999999999,0.40299999999999997,F,9,1,19,sra,5.456949647999999,3.733547,21.291342
1699,mof_unit_pretest_1700,2241.938396,829.9593,3958.09,0.4928399999999999,0.8017,Me-OH,1,10,26,pcu,4.928446114,3.591264,29.333284
1700,mof_unit_pretest_1701,2277.9192,2219.090966,418.09,0.11324000000000001,0.07,OH-F,10,44,50,etb,8.599380706,5.3123569999999996,82.89718
1701,mof_unit_pretest_1702,7614.021751,2422.6405600000007,4056.81,0.5304300000000001,1.0039,COOH,3,6,6,pcu,5.754305975,3.5690180000000002,45.48705
1702,mof_unit_pretest_1703,5102.83803,1378.89644,4418.42,0.64178,1.4303,H-OH,3,11,24,nbo,4.105846184,3.165628,31.957113
1703,mof_unit_pretest_1704,2568.231404,1158.59852,2910.11,0.5153,0.6879,H-Br,3,6,14,pcu,5.836624313,3.5838400000000004,30.680223
1704,mof_unit_pretest_1705,2984.9347199999997,1532.310224,2456.94,0.35993,0.4222,F,9,13,25,sra,8.593860862,4.319507,43.407368
1705,mof_unit_pretest_1706,6274.853582,1738.52438,4168.47,0.61025,1.3264,Cl-OMe,1,8,18,pcu,6.635554019,3.8611410000000004,43.804474
1706,mof_unit_pretest_1707,17127.768481,7670.12608,2646.98,0.5163300000000001,0.6943,HCO-Br,1,22,28,pcu,6.312292727000001,3.771662,182.2526
1707,mof_unit_pretest_1708,15063.051372,3620.5356799999995,4717.88,0.65485,1.6407,OMe-COOH,2,1,25,nbo,4.026239835,3.071025,79.65033
1708,mof_unit_pretest_1709,3032.5088539999997,907.2972,4783.9,0.56515,1.1375,NH2-COOH,3,20,23,pcu,3.964416715,3.0598520000000002,22.802298
1709,mof_unit_pretest_1710,3598.503175,1444.40464,2561.19,0.375,0.5626,OMe-NHMe,2,2,8,pcu,6.868199195,4.091965,50.955685
1710,mof_unit_pretest_1711,32675.101223,7645.695536,4495.02,0.63995,1.6469999999999998,F-OPr,3,3,9,nbo,6.942097181,3.960829,315.4374
1711,mof_unit_pretest_1712,4002.2527609999997,1764.89222,2577.72,0.54651,0.7463,I-HCO,3,8,18,pcu,6.1225312039999995,3.8194269999999997,50.300457
1712,mof_unit_pretest_1713,5137.997404,1288.94768,4618.55,0.6541,1.5702,Me,3,11,11,nbo,3.7086849969999998,3.17551,32.193104
1713,mof_unit_pretest_1714,7194.11837,2889.8392,3277.87,0.5011399999999999,0.7513,CN-HCO,3,5,22,nbo,5.0070579980000005,3.6869110000000003,60.12513
1714,mof_unit_pretest_1715,27175.180693000002,5921.8368,4032.9,0.72628,2.0071,COOH-Br,3,7,15,nbo,4.470318622,3.464383,240.9705
1715,mof_unit_pretest_1716,5140.372288000001,1390.0100400000001,4453.97,0.63276,1.4092,CN-OPr,3,11,14,nbo,3.767401156,3.070202,31.468416
1716,mof_unit_pretest_1717,5282.437661999998,1668.38382,3909.3,0.53667,1.0233,NHMe-OMe,2,11,15,nbo,6.510950995,3.4268389999999997,38.426563
1717,mof_unit_pretest_1718,2277.03303,1831.075058,731.06,0.17803,0.1333,F-Cl,10,49,52,etb,10.93009916,4.942239,78.96862
1718,mof_unit_pretest_1719,2866.219514,877.608659,4095.63,0.56757,1.1163,F-H,2,8,24,pcu,3.4523483180000003,3.683893,27.155886
1719,mof_unit_pretest_1720,10364.922228,5799.099679999998,2291.77,0.4687699999999999,0.5046,Cl-Br,12,21,23,bcu,7.936365919,4.351135,75.29397
1720,mof_unit_pretest_1721,6801.0635200000015,1723.94928,3814.25,0.64318,1.5281,Et-I,2,3,27,pcu,4.625921365,4.278881,46.212215
1721,mof_unit_pretest_1722,12066.768712000001,3196.2201600000008,5412.02,0.615,1.3982,OMe,2,5,7,nbo,3.7549083060000004,3.119191,51.41546
1722,mof_unit_pretest_1723,39214.247658,8549.2423,4097.98,0.6965,1.9239,COOH-NO2,2,33,58,tbo,4.036590672,3.109587,401.44324
1723,mof_unit_pretest_1724,4892.653102,1144.48604,5065.42,0.64572,1.6624,Cl-CN,2,3,21,pcu,3.4623511660000004,3.153514,33.063564
1724,mof_unit_pretest_1725,5158.8286259999995,1820.8147399999998,3281.67,0.56888,0.9706,Br-OH,2,4,11,nbo,4.262749157,3.693732,43.752937
1725,mof_unit_pretest_1726,5240.128058,1780.4940600000002,3666.13,0.49172,0.8715,OPr-OH,2,11,22,nbo,5.250876642,3.626922,43.65187
1726,mof_unit_pretest_1727,12165.590383,4583.17984,3698.16,0.52507,0.8393,OH-Cl,1,4,25,pcu,7.276417792999999,4.007958,105.327545
1727,mof_unit_pretest_1728,26625.153486000007,3075.950160000001,6143.72,0.83089,4.3312,HCO-H,2,20,23,nbo,2.419873543,1.8109240000000002,497.2305
1728,mof_unit_pretest_1729,32253.445460000006,5479.30817,4883.55,0.76127,2.6986,F-NO2,3,3,24,nbo,3.547324143,2.9959759999999998,443.1692
1729,mof_unit_pretest_1730,6476.357192,2539.17502,2932.86,0.5947399999999999,0.9135,NH2-I,2,23,29,pcu,5.111620069,3.6943099999999998,51.612976
1730,mof_unit_pretest_1731,3762.03264,1050.02616,4987.97,0.6109399999999999,1.3182,Cl,2,6,25,pcu,4.111308763,3.084977,25.754103
1731,mof_unit_pretest_1732,22483.471114,5045.17856,4085.16,0.6864399999999999,1.8422,OMe-NO2,2,6,22,nbo,3.721426867,3.241646,177.80319
1732,mof_unit_pretest_1733,14935.524066999998,4851.599520000002,3603.43,0.58923,1.0924,SO3H-CN,3,1,25,nbo,5.760575656,3.7393650000000003,122.24557
1733,mof_unit_pretest_1734,1979.8119940000001,1750.3491559999998,263.8,0.07127,0.0485,OH-CN,10,45,49,etb,25.33626704,5.783513,107.9664
1734,mof_unit_pretest_1735,25698.999466999998,6313.35056,4457.5,0.64973,1.5927,OH-OMe,1,2,3,pcu,4.672551702,3.511228,216.96034
1735,mof_unit_pretest_1736,4923.902561,1055.5002,4952.0,0.6595,1.8528,HCO-CN,3,7,8,pcu,3.961379799,3.4675309999999997,35.219227
1736,mof_unit_pretest_1737,4124.22118,851.92176,5645.84,0.69843,2.0362,OMe-OPr,1,21,21,pcu,3.46231707,2.7761009999999997,20.476814
1737,mof_unit_pretest_1738,5246.00967,1996.2979999999998,2897.49,0.60731,0.9611,Br-CN,3,26,27,pcu,4.470465081,4.198901,52.83942
1738,mof_unit_pretest_1739,7439.354115999999,2190.09056,4574.03,0.59319,1.2134,Br,3,23,23,pcu,3.652028108,3.570922,44.146854
1739,mof_unit_pretest_1740,24335.790843000002,7311.9168,4595.34,0.59373,1.19,OH,1,1,23,pcu,4.669379843,3.240008,211.47884
1740,mof_unit_pretest_1741,4985.0789079999995,1184.20456,4207.48,0.6754600000000001,1.7124,H-Cl,2,7,8,pcu,4.294945222,3.257318,31.188208
1741,mof_unit_pretest_1742,3183.191029,972.02308,4290.64,0.58877,1.1611,NO2-Cl,3,20,26,pcu,3.7327739980000003,3.069729,22.615396
1742,mof_unit_pretest_1743,4251.2281969999985,1957.2784199999999,2571.66,0.37412,0.4893,Ph-Br,1,22,24,pcu,4.8890417919999996,3.8657839999999997,59.76496
1743,mof_unit_pretest_1744,4461.516868,1746.48276,3316.79,0.5602199999999999,0.8618,CN-I,1,11,14,pcu,5.026567976,3.42089,43.905136
1744,mof_unit_pretest_1745,5294.244390999998,1259.20848,4320.16,0.64875,1.6426,Me-Cl,3,26,27,pcu,6.223780832,3.1968919999999996,32.507084
1745,mof_unit_pretest_1746,892.4229140000001,688.7377,1437.09,0.3074699999999999,0.2399,H-I,3,10,21,pcu,8.745566408,4.354636,47.27733
1746,mof_unit_pretest_1747,14637.226608,7979.9641280000005,2069.74,0.5273,0.5825,Br-F,1,14,27,pcu,5.183268469,4.120565,115.458496
1747,mof_unit_pretest_1748,29382.612956,6662.85912,4119.89,0.66123,1.756,NO2-Pr,2,17,25,nbo,5.08612409,3.5768400000000002,274.15244
1748,mof_unit_pretest_1749,33059.856895,4501.94984,5869.71,0.77917,3.4458,COOH-OEt,2,3,14,nbo,3.854152505,3.008225,585.7362
1749,mof_unit_pretest_1750,5141.511697999998,1413.08644,4173.22,0.6188899999999999,1.3561,Et,3,11,15,nbo,4.207101723,3.409118,34.69768
1750,mof_unit_pretest_1751,39103.198832,6129.30896,5807.97,0.76207,2.9278,H-Cl,1,23,29,pcu,3.179183806,2.5672759999999997,614.14465
1751,mof_unit_pretest_1752,1863.587494,778.7009,3844.44,0.48226,0.695,Pr-Cl,1,10,21,pcu,4.422324414,3.347861,26.12996
1752,mof_unit_pretest_1753,24767.173338,4139.308,4432.21,0.76848,2.7689999999999997,CN-Cl,2,28,28,pcu,3.62792548,2.934468,323.99075
1753,mof_unit_pretest_1754,2213.879194,1019.4505,2991.33,0.42167,0.5515,Cl-OH,9,11,20,sra,5.504177632999999,3.7345660000000014,25.041681
1754,mof_unit_pretest_1755,16525.740283000006,2891.38152,4913.74,0.71891,2.4745,COOH-Me,2,23,23,nbo,3.927762693,3.414297,138.49783
1755,mof_unit_pretest_1756,27813.377416000007,6297.056,4698.81,0.6662899999999999,1.7723,Me,2,4,20,nbo,4.0704902710000015,3.112875,227.83813
1756,mof_unit_pretest_1757,27972.563251,8382.6464,4570.89,0.5976199999999999,1.2009999999999998,Cl-NHMe,1,19,23,pcu,4.1640584039999995,2.892957,260.07233
1757,mof_unit_pretest_1758,6302.592802,1409.09332,4512.89,0.70745,1.9056,I-NHMe,1,8,18,pcu,3.5725438639999996,3.2617580000000004,36.351242
1758,mof_unit_pretest_1759,7560.24362,1942.341478,4387.98,0.6441399999999999,1.5099,H-F,2,14,23,nbo,4.005933235,3.1869009999999998,39.107986
1759,mof_unit_pretest_1760,18003.954479,6814.38072,2791.01,0.59296,0.9435,Br-SO3H,3,22,27,nbo,6.149417851,4.386896,225.35263
1760,mof_unit_pretest_1761,5294.566777,5284.57847,764.79,0.25656,0.1548,COOH-I,2,15,24,nbo,15.49903122,5.516525,132.24557
1761,mof_unit_pretest_1762,4552.0808689999985,3260.132510000001,1383.36,0.29303,0.2464,I-COOH,4,6,25,acs,9.067537171,4.263365,67.96242
1762,mof_unit_pretest_1763,7543.504537999999,1951.3690399999998,4614.91,0.61322,1.4276,OMe-HCO,3,11,25,nbo,5.599077585,3.242136,41.19406
1763,mof_unit_pretest_1764,4375.735465,1945.6136,3317.05,0.45191000000000003,0.6121,NO2-CN,1,12,12,pcu,6.0642885810000005,4.462379,65.50563
1764,mof_unit_pretest_1765,4823.987159,1863.2249800000002,3870.12,0.57943,0.9034,HCO-I,2,21,29,pcu,5.026817019,3.451231,45.65518
1765,mof_unit_pretest_1766,3753.303095,774.46568,6276.44,0.6751,1.9703,Cl,2,6,25,pcu,3.876016093,2.997398,20.638754
1766,mof_unit_pretest_1767,6290.177324,1160.25784,5487.86,0.72493,2.3668,OH,1,8,18,pcu,4.053731458,2.758881,34.53678
1767,mof_unit_pretest_1768,7117.967014,1346.9337,4743.46,0.7477199999999999,2.3796,NH2-Br,1,8,26,pcu,3.7180367519999997,3.009317,36.731377
1768,mof_unit_pretest_1769,37430.67707200001,4092.438182,6043.75,0.8434299999999999,4.6457,F,2,7,20,nbo,2.752271183,1.863848,815.3993
1769,mof_unit_pretest_1770,2785.8470629999997,674.3483200000002,6043.1,0.6371600000000001,1.5852,Cl,2,21,25,pcu,4.309285455,2.876605,17.928442
1770,mof_unit_pretest_1771,2073.1879489999997,635.12372,4715.66,0.54877,1.0787,CN,3,19,26,pcu,4.054108433,3.099526,21.904505
1771,mof_unit_pretest_1772,40169.445654,6050.01744,4846.64,0.79969,3.1975,Br-OEt,3,20,28,nbo,3.8879638969999997,2.752332,702.0046
1772,mof_unit_pretest_1773,27349.142035,7780.304959999999,3745.02,0.63278,1.3395,NO2-HCO,3,4,20,nbo,4.716262771,3.850195,300.41998
1773,mof_unit_pretest_1774,10005.172722,3739.36,3837.86,0.52358,0.8437,Cl-H,1,9,19,pcu,4.751475043,3.3782629999999996,64.89023
1774,mof_unit_pretest_1775,24715.648450999997,4407.570531,4239.74,0.78214,2.6412,I-F,2,28,28,pcu,4.323569803,3.155347,290.86847
1775,mof_unit_pretest_1776,16900.849645,4257.0070399999995,4628.1,0.60278,1.4412,Et-OPr,1,6,24,pcu,4.351819588,3.3614910000000005,100.260056
1776,mof_unit_pretest_1777,5908.511353,1848.05804,4593.56,0.5735399999999999,1.1043,HCO,1,24,25,pcu,3.960274577,3.562918,43.463867
1777,mof_unit_pretest_1778,33597.988523,4029.1478399999996,6592.99,0.80402,4.0375,NH2,2,6,6,nbo,2.861964302,2.08197,649.36896
1778,mof_unit_pretest_1779,26090.399184,2986.09,6354.84,0.82867,4.3602,Et,3,20,23,nbo,2.9498062430000003,1.9721330000000001,483.76114
1779,mof_unit_pretest_1780,16835.030918,5820.02128,3531.28,0.5927399999999999,1.0325,I-Pr,2,1,7,nbo,5.224473962,3.855582,159.27063
1780,mof_unit_pretest_1781,4461.492326,1964.22736,3175.45,0.4770899999999999,0.6526,CN-Cl,1,11,15,pcu,4.773092261,3.5489599999999997,54.321964
1781,mof_unit_pretest_1782,28009.765013999997,5822.246234,5768.84,0.68,1.9701,Ph-F,2,3,5,nbo,4.742046049,3.084036,196.20615
1782,mof_unit_pretest_1783,15018.247111,3506.4849600000002,4606.46,0.67073,1.73,H-COOH,3,4,6,nbo,4.113544278,3.1105419999999997,79.88336
1783,mof_unit_pretest_1784,2129.592111,1283.81872,2092.28,0.33303,0.3327,Br-H,9,20,24,sra,8.245253616,4.005058999999998,26.012539
1784,mof_unit_pretest_1785,13930.319719,3419.95648,4300.88,0.68001,1.6680000000000001,COOH,2,1,20,nbo,3.72872363,3.241043,74.64877
1785,mof_unit_pretest_1786,1730.081537,2211.61596,0.0,0.0,0.0,Br-CN,4,5,14,acs,28.75402988,8.426658999999999,149.96103
1786,mof_unit_pretest_1787,2328.685731,1651.521056,887.49,0.18765,0.1593,H-Et,10,49,52,etb,8.92231728,4.896391,77.851395
1787,mof_unit_pretest_1788,14452.372832,4600.35696,4112.93,0.5664399999999999,1.0717,HCO,1,1,27,pcu,6.8062605939999985,3.263163,92.65465
1788,mof_unit_pretest_1789,3021.075993,851.3499199999999,5076.93,0.54401,1.1626,OMe,3,20,23,pcu,3.822872479,3.3299220000000003,25.297064
1789,mof_unit_pretest_1790,16833.659800999998,4077.1052799999998,4342.88,0.64452,1.6026,OH-OMe,2,4,7,nbo,4.1167061889999985,2.964709,96.557846
1790,mof_unit_pretest_1791,5664.890661,1747.03804,3108.47,0.6581,1.2851,Br-HCO,2,7,27,pcu,4.623049364,4.06344,38.554394
1791,mof_unit_pretest_1792,18130.541835,4291.97344,5668.68,0.59937,1.5248,Pr-OH,3,1,3,nbo,3.758862417,3.389188,102.57662
1792,mof_unit_pretest_1793,1656.333006,1924.1183,0.0,0.17225,0.0893,I-CN,3,12,25,pcu,12.09283199,5.690385,82.76009
1793,mof_unit_pretest_1794,28484.894432999998,5408.32864,5272.12,0.7248899999999999,2.2992,Cl-Me,1,20,28,pcu,3.279770519,3.424956,277.4534
1794,mof_unit_pretest_1795,19652.905074000002,3491.04688,5280.14,0.72906,2.4716,H,3,2,22,nbo,5.237483327,2.9126380000000003,170.19862
1795,mof_unit_pretest_1796,5368.59915,1868.61662,3303.22,0.59833,1.0352,Br-OH,1,18,26,pcu,7.287418397000001,3.7394870000000004,43.203648
1796,mof_unit_pretest_1797,1658.1599119999996,1247.0652220000004,1048.03,0.20849,0.1669,F-NO2,9,11,24,sra,9.234579865,4.716709,56.149662
1797,mof_unit_pretest_1798,2686.462578,884.9567400000002,4475.11,0.53854,0.9845,NH2-OMe,1,12,21,pcu,5.445202597000001,3.6261919999999996,28.587128
1798,mof_unit_pretest_1799,12229.211774,4076.50712,4039.5,0.5233300000000001,0.9455,COOH-NHMe,1,4,23,pcu,6.039945511,3.768279,81.47154
1799,mof_unit_pretest_1800,5955.151608,1379.95012,4528.16,0.62254,1.6179,OH-Ph,3,3,8,pcu,5.429434165,3.604357,40.93994
1800,mof_unit_pretest_1801,2172.4186329999998,1109.932966,2679.52,0.4138199999999999,0.4878,Br-F,9,1,20,sra,5.64105919,3.849111,22.14932
1801,mof_unit_pretest_1802,2925.461312,1797.362852,1269.9,0.30124,0.2953,OH-F,10,43,52,etb,19.08417214,5.096264,67.823746
1802,mof_unit_pretest_1803,1721.903756,899.95604,2224.94,0.32552,0.3751,Cl,3,24,26,pcu,7.190654482999999,4.061129,39.572464
1803,mof_unit_pretest_1804,16885.359613,6853.393279999998,3281.0,0.50718,0.7525,Cl,1,24,28,pcu,5.7788076120000005,4.072583,176.25406
1804,mof_unit_pretest_1805,5253.063115,1753.3328800000004,3767.4,0.5704600000000001,1.0293,NH2-SO3H,2,11,22,nbo,4.383059584,3.414769,38.4384
1805,mof_unit_pretest_1806,31292.327826999997,7472.125811,4739.38,0.67302,1.6974,F,1,2,11,pcu,3.647090255,3.158735,273.71384
1806,mof_unit_pretest_1807,18594.822388999997,4461.53464,4277.33,0.66191,1.6613,SO3H-OPr,2,20,24,nbo,4.4385723960000005,3.14416,120.59311
1807,mof_unit_pretest_1808,3688.2223299999996,1560.9895,2695.31,0.5917,0.8419,I-OH,2,8,21,pcu,4.428085288,3.737889,44.654907
1808,mof_unit_pretest_1809,10198.360125,4249.74632,3377.21,0.5092800000000001,0.736,Br-HCO,12,21,23,bcu,5.578140686,4.101436,92.73348
1809,mof_unit_pretest_1810,4862.36852,1991.39242,3529.38,0.5118,0.7526,OMe-I,2,21,29,pcu,5.212403588,3.5412220000000003,52.5512
1810,mof_unit_pretest_1811,26868.2394,7376.6219200000005,3167.77,0.73027,1.6018,Cl-I,2,17,20,nbo,3.69874995,2.970695,290.4975
1811,mof_unit_pretest_1812,24649.735837,4509.4440509999995,5376.51,0.70653,2.3258,Ph-F,2,6,19,nbo,2.9662830060000003,2.736862,229.64043
1812,mof_unit_pretest_1813,4462.125719,1567.73712,3809.83,0.5534899999999999,0.9487,H-OH,1,11,15,pcu,4.7463307939999995,3.3523400000000003,37.027138
1813,mof_unit_pretest_1814,77710.186712,7805.676627,4725.52,0.86871,5.2083,OH-F,2,3,28,nbo,2.907464937,2.1730810000000003,2147.8645
1814,mof_unit_pretest_1815,10844.025318,1931.7318,5682.61,0.70939,2.3982,CN-OEt,3,23,24,nbo,3.1864762730000002,2.845627,55.41028
1815,mof_unit_pretest_1816,35629.373032999996,5396.080314,6153.82,0.76102,3.0260000000000002,F-Pr,3,3,19,nbo,3.522105401,2.683712,559.68646
1816,mof_unit_pretest_1817,33587.289966000004,6536.796474,4885.55,0.73451,2.2728,F-NO2,1,3,25,pcu,3.23555681,2.897673,356.8546
1817,mof_unit_pretest_1818,3412.379294,1950.90308,2709.74,0.47323000000000004,0.4985,I,2,19,29,pcu,7.475968685,4.007416,38.422825
1818,mof_unit_pretest_1819,4247.565842,1324.9628,3653.35,0.63821,1.2321,H-I,3,8,25,pcu,5.164321012,3.427712,31.106722
1819,mof_unit_pretest_1820,6892.592393999998,2446.3950800000002,3470.1,0.51049,0.8661,CN-Me,1,13,13,pcu,5.029868038,3.961498,54.080734
1820,mof_unit_pretest_1821,7591.977290999998,1896.57876,4600.77,0.62852,1.5151,NHMe-HCO,2,14,23,nbo,5.330278644,3.4096699999999998,43.27752
1821,mof_unit_pretest_1822,2387.275792000001,2021.1437760000001,705.46,0.1693599999999999,0.1205,Br-Cl,10,50,52,etb,14.14445724,5.1582360000000005,87.76114
1822,mof_unit_pretest_1823,2196.602089,1617.350839,793.57,0.18101,0.14800000000000002,F-HCO,10,47,52,etb,9.589733589,4.869354,78.59685
